gene_id,sh_ca,sh_cb,sh_cc,sh_tdpa,sh_tdpb,sh_tdpc
ENSG00000157152.16,22,35,36,27,28,42
ENSG00000157150.4,0,1,0,0,0,0
ENSG00000132170.20,0,0,0,0,0,0
ENSG00000154743.17,7,13,8,9,10,20
ENSG00000225526.4,0,0,0,0,1,2
ENSG00000075975.15,16,15,25,29,41,64
ENSG00000132155.11,49,78,42,71,99,129
ENSG00000088726.15,0,0,0,2,0,0
ENSG00000144712.12,7,22,15,11,28,24
ENSG00000144713.12,67,102,124,107,144,184
ENSG00000144711.15,33,61,43,58,87,103
ENSG00000132182.11,13,25,21,30,36,60
ENSG00000163517.14,6,10,11,5,8,14
ENSG00000163520.13,0,1,0,0,3,0
ENSG00000154764.5,0,0,0,0,0,0
ENSG00000163528.12,0,3,4,1,15,5
ENSG00000170876.7,13,18,22,22,33,31
ENSG00000268279.4,0,0,0,0,1,0
ENSG00000154767.14,22,25,23,33,46,67
ENSG00000170860.3,7,21,15,16,27,41
ENSG00000131389.17,6,24,7,21,38,33
ENSG00000144596.12,5,6,2,5,11,5
ENSG00000154781.15,10,14,19,26,28,32
ENSG00000131379.9,0,0,0,1,0,0
ENSG00000154783.11,1,5,2,0,5,2
ENSG00000177463.15,25,42,36,63,54,95
ENSG00000131368.7,15,20,23,30,35,41
ENSG00000131381.12,8,19,20,32,35,39
ENSG00000131375.9,10,23,18,17,37,36
ENSG00000131370.15,54,74,54,78,110,144
ENSG00000206562.11,4,7,10,14,9,19
ENSG00000144597.13,36,38,32,53,72,85
ENSG00000206561.12,3,2,3,5,3,4
ENSG00000131373.14,6,5,3,7,14,13
ENSG00000169814.13,1,1,4,7,3,6
ENSG00000206560.11,9,13,25,23,34,40
ENSG00000131386.18,0,1,2,0,1,1
ENSG00000154813.9,18,25,20,25,25,39
ENSG00000154814.13,7,6,6,8,18,15
ENSG00000131378.13,4,1,0,5,9,3
ENSG00000092345.13,0,0,0,0,0,0
ENSG00000154822.17,16,19,9,17,40,55
ENSG00000131374.14,14,24,23,30,44,66
ENSG00000182568.16,25,40,42,63,86,113
ENSG00000183960.8,9,8,14,16,21,28
ENSG00000163576.17,0,0,0,0,2,0
ENSG00000144566.10,16,32,49,36,54,68
ENSG00000183977.13,0,0,0,0,0,0
ENSG00000114166.7,7,14,13,19,15,29
ENSG00000129810.14,0,0,0,0,0,1
ENSG00000151789.11,4,5,5,12,19,23
ENSG00000182247.9,22,22,27,24,38,42
ENSG00000170142.11,69,91,92,81,187,193
ENSG00000197885.10,12,20,16,23,29,29
ENSG00000174748.20,18,35,26,32,40,39
ENSG00000174738.12,2,4,4,4,6,15
ENSG00000151090.18,1,0,0,0,0,0
ENSG00000077092.18,11,17,6,26,36,46
ENSG00000077097.15,148,172,156,229,364,439
ENSG00000151092.16,15,16,10,17,27,25
ENSG00000151093.7,4,8,5,4,1,10
ENSG00000179796.12,0,1,0,1,9,4
ENSG00000163491.16,1,2,2,3,7,8
ENSG00000033867.16,24,20,21,28,45,59
ENSG00000163508.12,0,0,1,1,1,0
ENSG00000187118.13,0,1,3,0,2,4
ENSG00000163512.13,9,14,14,17,17,22
ENSG00000206559.7,0,0,0,0,0,0
ENSG00000283563.1,0,0,0,0,0,0
ENSG00000144642.21,5,4,11,15,7,9
ENSG00000163513.17,0,0,0,0,0,1
ENSG00000144644.14,0,0,0,0,1,0
ENSG00000163527.9,9,35,25,29,68,84
ENSG00000144645.13,1,4,2,3,4,5
ENSG00000197385.5,0,0,0,0,2,1
ENSG00000152642.10,5,4,6,8,13,13
ENSG00000170293.8,0,0,0,0,0,0
ENSG00000153551.13,0,1,0,1,0,0
ENSG00000091317.7,0,1,0,0,4,7
ENSG00000144635.8,88,94,120,110,194,235
ENSG00000182973.18,15,19,15,18,29,32
ENSG00000206557.5,16,27,18,40,48,40
ENSG00000183813.6,0,0,0,0,0,0
ENSG00000170266.15,6,17,9,21,24,31
ENSG00000188167.8,3,8,4,2,6,7
ENSG00000170275.14,1,3,4,5,11,9
ENSG00000173705.8,1,0,0,0,0,1
ENSG00000153558.15,17,30,22,21,38,33
ENSG00000153560.11,10,12,16,10,36,30
ENSG00000163539.16,144,202,191,197,318,408
ENSG00000170248.14,27,29,37,42,62,50
ENSG00000172995.16,1,0,0,0,1,0
ENSG00000144681.10,0,2,0,1,0,1
ENSG00000163673.7,0,0,2,0,0,0
ENSG00000168016.14,1,1,6,2,1,4
ENSG00000178567.7,38,66,59,50,96,118
ENSG00000076242.14,17,13,27,27,38,60
ENSG00000093167.17,17,22,27,33,36,62
ENSG00000144674.16,25,34,32,27,58,67
ENSG00000144668.11,0,0,2,1,1,1
ENSG00000144677.14,0,4,2,1,6,2
ENSG00000136059.14,0,2,0,0,1,0
ENSG00000187091.13,1,1,0,1,2,6
ENSG00000008226.19,1,1,1,1,0,0
ENSG00000060971.17,18,13,15,19,41,38
ENSG00000172936.13,13,15,11,15,27,23
ENSG00000172939.8,24,57,31,41,61,69
ENSG00000172940.12,0,0,0,1,1,1
ENSG00000144671.10,1,0,0,0,1,0
ENSG00000093217.10,2,2,2,1,4,1
ENSG00000114739.13,18,35,41,56,86,88
ENSG00000157036.12,8,8,12,18,30,35
ENSG00000183873.15,0,0,1,2,2,0
ENSG00000185313.7,1,0,0,2,0,0
ENSG00000168356.11,0,2,3,2,2,1
ENSG00000114742.13,22,45,30,51,62,95
ENSG00000114745.13,11,28,18,21,30,42
ENSG00000168026.18,3,5,1,8,10,11
ENSG00000144655.14,1,1,3,1,2,0
ENSG00000168334.8,0,0,0,0,1,0
ENSG00000168329.13,0,0,0,0,0,0
ENSG00000179934.6,0,0,0,0,0,0
ENSG00000144659.12,7,15,7,10,22,20
ENSG00000168028.13,12,21,19,18,34,26
ENSG00000168314.17,1,0,0,0,1,0
ENSG00000170011.13,1,2,6,7,6,15
ENSG00000114784.3,22,47,53,61,66,89
ENSG00000168032.9,1,0,0,0,0,1
ENSG00000188846.13,69,115,107,77,153,166
ENSG00000177873.12,2,1,1,4,6,2
ENSG00000177842.12,4,14,9,20,15,27
ENSG00000172888.11,6,4,4,8,8,12
ENSG00000168036.17,170,212,198,246,350,390
ENSG00000168038.10,3,32,3,52,4,2
ENSG00000182606.14,46,68,39,69,122,138
ENSG00000187094.11,0,2,1,2,0,1
ENSG00000157093.8,0,0,0,0,0,0
ENSG00000114812.12,0,0,0,0,0,0
ENSG00000093183.13,6,13,14,19,20,30
ENSG00000008324.11,1,12,4,10,13,21
ENSG00000114857.17,23,39,35,44,46,65
ENSG00000114853.13,4,7,3,6,6,8
ENSG00000157119.11,0,0,0,0,1,0
ENSG00000010282.14,0,0,0,0,0,0
ENSG00000280571.2,0,0,0,0,0,0
ENSG00000244607.6,0,0,0,0,0,0
ENSG00000181061.13,0,0,0,0,0,0
ENSG00000144648.15,0,0,0,0,0,0
ENSG00000273291.5,0,0,0,0,0,0
ENSG00000240747.7,0,0,0,0,0,0
ENSG00000180432.5,0,0,0,0,0,0
ENSG00000182983.14,0,0,0,0,0,0
ENSG00000144649.8,0,0,0,1,1,0
ENSG00000144647.5,2,3,5,3,12,8
ENSG00000163788.13,37,41,33,31,55,61
ENSG00000160746.12,2,9,8,5,4,11
ENSG00000011198.9,3,19,10,10,8,19
ENSG00000173769.4,0,0,0,0,0,0
ENSG00000179152.19,2,2,3,9,9,13
ENSG00000185219.16,43,62,49,49,87,134
ENSG00000178917.16,3,1,5,3,4,6
ENSG00000196345.12,7,11,11,30,36,42
ENSG00000144792.9,2,0,6,7,13,8
ENSG00000186448.14,21,33,36,39,42,39
ENSG00000169981.10,2,8,12,10,11,16
ENSG00000196653.11,4,2,3,2,5,11
ENSG00000186446.11,4,2,1,1,3,8
ENSG00000163807.5,1,3,5,11,8,8
ENSG00000163808.16,0,0,2,1,4,0
ENSG00000169964.7,1,2,0,1,4,1
ENSG00000163810.11,0,0,0,0,0,0
ENSG00000163812.13,4,10,14,19,33,21
ENSG00000075914.12,20,16,17,25,49,48
ENSG00000163815.5,0,1,0,0,2,1
ENSG00000163814.7,0,0,0,1,0,1
ENSG00000249992.1,3,6,5,8,2,5
ENSG00000011376.10,7,15,11,15,25,24
ENSG00000144791.9,2,3,5,2,8,5
ENSG00000211456.10,18,26,31,33,48,63
ENSG00000163817.15,0,0,0,0,0,0
ENSG00000163818.16,2,6,6,7,12,14
ENSG00000173585.15,0,0,0,0,1,0
ENSG00000163820.14,0,1,0,1,1,0
ENSG00000172215.5,0,0,0,0,0,0
ENSG00000173578.7,0,0,0,0,0,0
ENSG00000183625.14,0,0,0,0,0,0
ENSG00000163823.3,0,0,0,0,0,0
ENSG00000121807.5,0,0,0,0,0,0
ENSG00000160791.13,0,1,0,0,0,0
ENSG00000121797.9,0,0,0,2,0,0
ENSG00000012223.12,0,0,0,1,1,0
ENSG00000163825.3,0,0,0,0,0,0
ENSG00000163827.12,1,0,0,0,0,0
ENSG00000241186.9,0,0,0,0,0,0
ENSG00000283877.1,0,0,0,0,0,0
ENSG00000283473.2,0,0,0,0,0,0
ENSG00000178038.16,1,0,2,2,0,2
ENSG00000181585.4,0,0,0,0,0,0
ENSG00000283706.1,0,0,0,0,0,0
ENSG00000206549.13,0,0,0,0,0,0
ENSG00000188086.13,0,0,0,0,0,0
ENSG00000284672.1,0,0,0,0,0,0
ENSG00000178055.11,0,0,0,0,0,0
ENSG00000160808.9,1,0,0,0,0,1
ENSG00000160801.13,0,0,0,0,0,0
ENSG00000160799.11,18,38,38,51,70,81
ENSG00000160796.16,4,9,7,9,15,13
ENSG00000181555.20,57,68,82,72,88,125
ENSG00000088727.12,0,4,3,3,3,5
ENSG00000114648.11,24,42,40,32,60,64
ENSG00000076201.14,53,66,57,66,105,119
ENSG00000114650.19,14,48,36,48,73,65
ENSG00000163832.15,16,22,21,24,28,43
ENSG00000114646.9,6,19,13,15,14,14
ENSG00000173473.10,80,106,84,98,173,199
ENSG00000132153.14,64,92,78,97,161,188
ENSG00000047849.21,231,282,283,401,458,677
ENSG00000164045.11,25,18,27,9,16,12
ENSG00000164047.4,0,0,0,0,0,0
ENSG00000164048.13,0,4,6,4,12,18
ENSG00000172113.9,5,12,9,16,22,29
ENSG00000229453.2,0,0,0,0,0,0
ENSG00000164049.14,0,0,0,0,1,0
ENSG00000164050.12,18,53,25,49,69,84
ENSG00000164051.13,8,15,8,13,14,20
ENSG00000232112.3,0,3,7,3,7,10
ENSG00000164053.20,3,5,8,2,10,17
ENSG00000213689.13,0,0,0,1,1,1
ENSG00000164054.15,17,42,33,18,46,52
ENSG00000114268.11,7,8,16,7,12,29
ENSG00000145040.3,1,0,0,0,0,0
ENSG00000114270.17,4,14,13,25,21,34
ENSG00000010256.10,93,124,102,168,197,255
ENSG00000183396.3,0,0,0,0,0,0
ENSG00000225697.12,2,6,2,7,14,9
ENSG00000008300.16,19,46,38,57,93,94
ENSG00000213672.7,9,10,13,22,23,32
ENSG00000068745.14,105,134,154,156,252,314
ENSG00000114302.15,41,60,56,58,102,114
ENSG00000178537.9,4,6,4,6,19,13
ENSG00000221883.3,0,4,0,4,4,6
ENSG00000177479.19,20,25,18,29,29,46
ENSG00000178467.17,15,40,34,38,52,70
ENSG00000178252.17,133,158,143,198,321,287
ENSG00000178149.16,4,18,12,30,35,49
ENSG00000178057.14,8,11,18,15,26,28
ENSG00000178035.11,61,56,41,88,118,143
ENSG00000198218.10,80,101,102,99,151,199
ENSG00000172053.17,28,44,33,37,70,68
ENSG00000172046.18,42,39,49,59,79,92
ENSG00000172037.13,0,0,1,0,0,0
ENSG00000177352.9,14,15,11,17,32,27
ENSG00000185909.14,8,10,11,9,15,16
ENSG00000236980.9,0,0,0,0,0,0
ENSG00000173421.16,1,0,0,0,0,0
ENSG00000188315.7,1,3,1,0,6,7
ENSG00000114316.12,26,42,36,37,64,79
ENSG00000233276.4,8,19,16,18,30,25
ENSG00000067560.10,104,131,131,170,241,287
ENSG00000145022.4,3,9,9,11,9,19
ENSG00000145020.15,1,2,3,0,5,10
ENSG00000283189.2,0,0,0,0,0,0
ENSG00000145029.13,0,0,0,0,0,0
ENSG00000173402.11,16,43,28,52,67,48
ENSG00000164061.4,51,120,73,71,111,154
ENSG00000164062.12,21,39,17,42,38,66
ENSG00000173531.15,0,4,3,7,8,11
ENSG00000164068.15,13,36,20,32,45,46
ENSG00000176020.8,1,2,2,2,6,5
ENSG00000173540.12,5,10,10,7,9,19
ENSG00000176095.11,38,44,49,47,111,98
ENSG00000187492.8,0,0,0,1,0,0
ENSG00000185614.4,4,5,2,4,9,8
ENSG00000182179.12,0,0,1,0,0,0
ENSG00000183763.8,2,1,1,2,1,1
ENSG00000164076.16,26,34,20,50,59,62
ENSG00000164078.12,2,2,1,1,2,0
ENSG00000164077.14,8,16,15,14,32,22
ENSG00000004534.14,47,45,67,55,94,112
ENSG00000003756.16,84,94,102,121,218,245
ENSG00000001617.11,6,7,8,10,18,27
ENSG00000114349.9,0,0,0,1,0,1
ENSG00000188338.14,0,0,0,0,1,0
ENSG00000114353.16,33,36,38,51,96,113
ENSG00000012171.19,2,4,3,1,4,2
ENSG00000179564.3,0,0,0,0,0,0
ENSG00000214706.10,3,4,6,10,11,17
ENSG00000186792.16,2,2,4,2,3,1
ENSG00000243477.5,2,2,1,10,5,5
ENSG00000114378.16,0,0,1,2,0,1
ENSG00000068001.13,2,8,7,9,27,23
ENSG00000114383.9,4,5,13,12,13,26
ENSG00000068028.17,6,13,11,12,12,14
ENSG00000004838.13,0,3,0,1,0,4
ENSG00000114388.12,5,21,21,24,36,33
ENSG00000114395.10,0,3,1,4,5,2
ENSG00000272104.1,0,0,0,0,0,0
ENSG00000126062.3,7,18,9,19,29,53
ENSG00000007402.11,24,24,23,35,58,64
ENSG00000088543.14,4,6,4,3,9,9
ENSG00000114735.9,1,6,4,6,7,8
ENSG00000114737.15,0,0,1,1,0,0
ENSG00000114738.10,0,3,1,5,8,7
ENSG00000088538.12,62,87,84,79,114,131
ENSG00000145050.16,7,11,5,12,22,32
ENSG00000259956.1,23,42,32,46,72,86
ENSG00000145041.15,20,31,28,38,51,58
ENSG00000164080.13,31,60,44,76,112,135
ENSG00000164081.12,2,3,6,13,17,19
ENSG00000164082.14,5,8,10,22,30,36
ENSG00000214686.5,0,0,0,0,0,0
ENSG00000285749.1,0,0,0,0,0,0
ENSG00000229972.8,0,0,0,0,0,0
ENSG00000184345.4,0,0,0,0,0,0
ENSG00000214681.3,0,0,0,0,0,0
ENSG00000173389.15,0,0,0,0,0,1
ENSG00000114767.6,12,26,27,31,43,53
ENSG00000041880.14,3,3,3,6,7,4
ENSG00000180929.5,0,0,0,1,2,0
ENSG00000090097.21,171,247,245,315,464,482
ENSG00000114779.19,1,0,2,0,2,1
ENSG00000248487.8,4,10,8,11,23,19
ENSG00000114786.16,0,0,0,0,0,0
ENSG00000243989.8,0,0,0,1,1,0
ENSG00000162244.11,23,50,39,31,52,70
ENSG00000164086.9,13,20,10,10,19,18
ENSG00000164087.7,0,3,0,1,1,1
ENSG00000023330.14,41,58,41,43,69,85
ENSG00000239732.3,0,0,0,0,0,0
ENSG00000173366.11,0,0,0,0,0,0
ENSG00000247596.8,9,13,14,11,20,17
ENSG00000164088.17,0,3,0,1,1,2
ENSG00000164091.11,110,174,171,274,295,341
ENSG00000168237.17,0,2,1,1,4,3
ENSG00000114841.17,1,4,6,11,14,21
ENSG00000163930.9,31,40,42,36,68,99
ENSG00000010318.20,2,3,0,0,1,3
ENSG00000010319.6,0,0,0,0,0,0
ENSG00000114854.7,0,1,0,1,0,0
ENSG00000010322.15,204,278,260,245,323,394
ENSG00000010327.10,1,0,1,0,1,0
ENSG00000168268.10,53,88,44,73,100,119
ENSG00000168273.7,5,11,8,12,20,24
ENSG00000163939.18,103,143,131,131,209,249
ENSG00000163938.16,29,40,32,35,85,94
ENSG00000016864.18,6,9,12,14,30,35
ENSG00000114902.13,19,39,37,49,71,94
ENSG00000114904.12,19,32,27,26,34,73
ENSG00000055957.10,0,1,2,0,0,0
ENSG00000162267.12,0,0,0,1,0,1
ENSG00000055955.15,1,1,3,3,4,6
ENSG00000243696.4,0,0,0,0,0,0
ENSG00000272573.5,0,0,0,0,0,0
ENSG00000248592.7,0,0,0,2,0,0
ENSG00000213533.11,0,1,0,1,1,0
ENSG00000163935.13,8,5,7,10,13,15
ENSG00000272305.5,0,0,0,0,0,0
ENSG00000163933.9,2,3,3,8,3,9
ENSG00000163932.13,3,4,8,8,8,7
ENSG00000163931.15,157,228,163,214,313,325
ENSG00000272886.5,18,39,28,40,59,68
ENSG00000157388.16,3,8,3,13,12,14
ENSG00000016391.10,0,0,0,1,0,0
ENSG00000056736.9,0,0,0,0,0,0
ENSG00000113812.13,37,45,57,49,70,109
ENSG00000113811.10,9,13,18,16,19,30
ENSG00000157445.14,0,4,1,0,5,6
ENSG00000144771.7,0,0,0,0,0,0
ENSG00000114251.14,0,0,0,0,0,0
ENSG00000187672.12,36,50,47,29,57,87
ENSG00000180376.16,10,8,13,12,15,24
ENSG00000163946.13,26,20,29,34,45,52
ENSG00000163947.11,16,14,14,13,19,27
ENSG00000186451.1,0,0,0,0,0,0
ENSG00000144730.17,14,27,20,20,27,37
ENSG00000163666.9,0,0,0,0,0,1
ENSG00000157500.11,17,39,36,35,63,78
ENSG00000239388.8,0,0,0,0,0,0
ENSG00000174844.14,0,0,0,1,1,2
ENSG00000174840.8,25,37,20,33,51,57
ENSG00000168374.10,49,96,101,108,136,191
ENSG00000174839.12,3,7,10,8,17,15
ENSG00000163681.14,4,17,11,10,18,27
ENSG00000136068.14,4,10,9,19,16,10
ENSG00000163687.13,0,0,0,0,0,0
ENSG00000163686.14,5,11,11,13,13,14
ENSG00000163684.11,5,6,5,6,10,15
ENSG00000255154.7,2,8,8,10,8,15
ENSG00000168297.15,12,12,14,22,29,35
ENSG00000168291.12,25,62,54,58,84,98
ENSG00000168301.12,4,10,6,7,11,23
ENSG00000168306.12,0,0,0,1,0,1
ENSG00000168309.17,0,0,0,0,0,0
ENSG00000198643.6,0,0,0,1,0,0
ENSG00000163689.20,0,0,2,2,4,1
ENSG00000189283.9,1,1,1,2,2,2
ENSG00000144724.19,53,82,60,109,157,165
ENSG00000114405.10,6,11,14,12,31,28
ENSG00000153266.12,0,0,0,0,0,0
ENSG00000163618.17,161,184,162,117,141,198
ENSG00000163630.10,0,5,5,1,2,2
ENSG00000188817.7,0,0,0,0,0,0
ENSG00000163632.13,1,0,0,0,0,0
ENSG00000163634.11,31,29,35,37,52,74
ENSG00000285258.1,0,0,0,0,0,0
ENSG00000163635.18,4,2,3,3,4,3
ENSG00000163636.10,46,57,59,65,103,124
ENSG00000163637.12,44,61,59,90,115,138
ENSG00000163638.13,0,2,2,2,0,1
ENSG00000151276.23,45,56,54,78,99,137
ENSG00000144741.17,3,6,3,4,7,11
ENSG00000144749.13,4,4,7,7,15,14
ENSG00000163376.11,2,5,4,2,5,5
ENSG00000172340.14,0,0,0,0,1,3
ENSG00000183662.10,1,9,2,3,4,3
ENSG00000163377.15,0,0,0,0,0,0
ENSG00000163378.13,0,2,1,3,2,0
ENSG00000144747.16,11,35,24,26,40,58
ENSG00000144744.16,20,30,33,27,61,72
ENSG00000144746.6,24,59,51,57,115,114
ENSG00000163380.15,0,1,0,0,0,0
ENSG00000114541.14,7,8,9,9,10,18
ENSG00000187098.15,0,1,0,0,0,0
ENSG00000242120.3,0,0,0,0,0,0
ENSG00000114861.20,0,0,0,0,0,0
ENSG00000285708.1,0,0,1,4,0,0
ENSG00000163412.12,5,8,8,14,23,23
ENSG00000170837.2,7,11,14,10,9,21
ENSG00000163421.8,0,0,0,0,0,0
ENSG00000163602.10,23,32,36,50,50,83
ENSG00000144736.13,4,5,3,10,8,7
ENSG00000172986.12,0,1,0,0,0,0
ENSG00000163605.14,5,15,20,22,18,44
ENSG00000255423.1,0,1,0,0,1,2
ENSG00000121440.14,2,4,11,7,18,16
ENSG00000113805.8,0,2,1,0,5,2
ENSG00000172969.7,0,0,0,0,0,0
ENSG00000227124.9,2,2,3,1,7,8
ENSG00000185008.17,24,63,56,81,129,139
ENSG00000169855.19,49,92,100,96,180,171
ENSG00000114480.12,14,10,10,21,22,15
ENSG00000175161.13,20,54,46,86,137,134
ENSG00000206538.8,0,1,0,0,1,0
ENSG00000083937.8,4,2,9,5,11,19
ENSG00000064835.10,0,0,0,0,1,0
ENSG00000179097.5,0,1,0,0,0,0
ENSG00000163320.10,17,40,45,44,51,107
ENSG00000175105.6,10,10,13,8,15,22
ENSG00000179021.9,10,20,21,26,39,28
ENSG00000283434.1,0,0,0,1,1,0
ENSG00000044524.10,19,46,34,59,65,101
ENSG00000184500.15,0,1,0,0,3,0
ENSG00000169379.15,0,4,0,10,7,7
ENSG00000178750.2,0,0,0,0,0,0
ENSG00000178700.7,1,2,0,3,1,1
ENSG00000178694.9,1,10,16,11,20,24
ENSG00000269028.3,0,0,0,0,0,0
ENSG00000080224.17,1,0,0,1,2,0
ENSG00000113966.9,10,13,8,14,13,23
ENSG00000080200.9,0,2,1,4,6,4
ENSG00000170854.17,4,5,5,3,5,8
ENSG00000183185.9,0,0,0,0,0,0
ENSG00000213439.3,0,0,0,0,0,0
ENSG00000196578.4,0,0,0,0,0,0
ENSG00000231192.2,1,0,0,0,0,0
ENSG00000236032.3,0,0,0,0,0,0
ENSG00000233412.5,0,0,0,0,0,0
ENSG00000230301.6,0,0,0,0,0,0
ENSG00000197938.5,0,0,0,0,0,0
ENSG00000232535.2,0,0,0,0,0,0
ENSG00000196098.2,0,0,0,0,0,0
ENSG00000206536.1,0,0,0,0,0,1
ENSG00000232382.2,0,0,0,0,0,0
ENSG00000231861.2,0,0,0,0,0,0
ENSG00000080822.16,14,22,29,17,31,31
ENSG00000285635.1,0,0,0,0,0,0
ENSG00000154165.4,0,0,0,0,0,0
ENSG00000080819.7,6,22,10,7,22,16
ENSG00000064225.12,1,2,0,1,3,2
ENSG00000057019.15,10,35,23,22,37,46
ENSG00000144810.15,0,0,0,1,0,0
ENSG00000184220.11,16,20,17,35,34,41
ENSG00000168386.18,0,0,1,1,1,0
ENSG00000036054.12,24,20,22,24,39,52
ENSG00000114021.11,7,10,7,12,14,10
ENSG00000154174.7,63,69,69,66,95,113
ENSG00000206535.7,0,1,0,1,1,1
ENSG00000181458.10,0,0,0,1,0,1
ENSG00000144820.7,0,2,2,1,1,1
ENSG00000114354.13,68,102,98,96,138,176
ENSG00000154175.16,0,0,0,0,1,1
ENSG00000081148.11,0,3,3,2,2,4
ENSG00000138468.15,20,34,56,58,88,95
ENSG00000174173.6,17,18,30,40,44,64
ENSG00000081154.11,26,26,32,50,53,97
ENSG00000066422.4,13,28,26,32,50,52
ENSG00000114391.12,100,93,98,98,141,196
ENSG00000182504.10,17,19,24,22,40,62
ENSG00000144815.15,0,8,7,7,4,8
ENSG00000144802.11,0,0,2,2,1,1
ENSG00000170044.8,0,0,0,0,1,0
ENSG00000170017.12,8,30,31,22,46,46
ENSG00000114423.20,22,46,45,48,75,83
ENSG00000138483.2,0,0,0,0,0,0
ENSG00000114439.18,5,12,11,15,16,24
ENSG00000196776.15,2,10,12,13,20,20
ENSG00000114446.4,5,20,12,15,36,36
ENSG00000114455.13,0,0,0,0,0,0
ENSG00000144821.9,1,0,0,0,2,0
ENSG00000163507.13,2,0,0,3,4,5
ENSG00000198919.12,34,40,39,28,67,54
ENSG00000163515.6,0,0,0,0,0,0
ENSG00000163519.13,0,0,0,0,0,0
ENSG00000138472.10,0,1,0,0,0,1
ENSG00000114487.9,0,0,0,0,0,0
ENSG00000241224.7,0,0,0,0,0,0
ENSG00000163530.4,0,0,0,0,0,0
ENSG00000121570.12,0,0,0,0,0,1
ENSG00000177707.10,1,6,2,6,14,8
ENSG00000153283.12,0,0,0,0,1,0
ENSG00000177494.5,0,0,0,0,0,0
ENSG00000240891.7,2,2,4,5,3,7
ENSG00000144824.20,0,0,0,2,2,0
ENSG00000144827.8,19,30,38,25,40,52
ENSG00000144834.13,115,188,191,249,403,486
ENSG00000176040.13,2,0,1,0,1,1
ENSG00000114529.12,0,0,0,0,0,0
ENSG00000174500.12,0,0,0,0,0,0
ENSG00000172139.14,1,0,0,0,1,0
ENSG00000091972.18,54,99,102,100,170,212
ENSG00000186265.9,0,0,0,0,0,0
ENSG00000144848.10,22,21,22,35,43,43
ENSG00000138459.8,13,10,14,12,27,26
ENSG00000091986.15,0,0,0,0,0,2
ENSG00000206531.10,0,0,0,0,0,0
ENSG00000163606.10,0,0,0,0,0,0
ENSG00000163607.15,7,7,15,10,9,27
ENSG00000163608.14,7,13,11,12,17,18
ENSG00000144857.14,0,0,1,0,3,1
ENSG00000206530.10,3,0,1,1,2,3
ENSG00000285943.1,0,0,0,0,0,0
ENSG00000163611.11,0,0,0,0,0,0
ENSG00000072858.10,0,3,1,2,0,1
ENSG00000176542.9,3,12,8,8,16,12
ENSG00000121579.12,18,21,31,30,42,53
ENSG00000114573.9,172,219,214,165,299,394
ENSG00000178075.19,1,0,0,0,0,0
ENSG00000184307.14,0,0,0,0,2,0
ENSG00000163617.10,7,6,2,7,9,12
ENSG00000151576.10,6,6,14,14,16,32
ENSG00000151577.12,0,0,1,0,0,0
ENSG00000174255.6,0,0,0,0,0,0
ENSG00000181847.11,0,0,0,0,0,0
ENSG00000181722.16,3,6,5,5,8,12
ENSG00000172020.12,805,1183,1127,1068,1637,1877
ENSG00000185565.11,17,30,46,103,141,164
ENSG00000144847.12,0,2,0,1,7,1
ENSG00000163424.8,0,0,0,0,0,1
ENSG00000251012.2,0,0,0,0,0,0
ENSG00000114638.7,0,0,0,0,0,0
ENSG00000121578.12,2,0,3,3,6,4
ENSG00000031081.10,0,0,0,2,0,0
ENSG00000176142.12,4,4,1,4,5,5
ENSG00000163389.11,3,6,8,7,17,23
ENSG00000113845.9,13,19,19,20,35,25
ENSG00000121594.11,0,0,1,0,0,1
ENSG00000144843.11,0,0,2,1,1,0
ENSG00000144837.8,0,0,0,0,0,0
ENSG00000121577.13,0,1,2,6,1,3
ENSG00000138495.6,6,5,8,12,17,23
ENSG00000183833.16,0,0,0,0,1,0
ENSG00000285585.1,0,0,0,0,0,0
ENSG00000144852.17,0,0,0,0,0,0
ENSG00000082701.15,81,141,140,198,283,249
ENSG00000175697.10,1,0,1,4,8,2
ENSG00000163428.3,4,10,5,9,13,20
ENSG00000163430.11,4,6,7,16,23,23
ENSG00000065518.7,29,66,52,50,94,112
ENSG00000113924.11,0,0,0,0,0,0
ENSG00000144840.9,4,9,2,7,8,13
ENSG00000153767.9,8,19,15,28,36,29
ENSG00000145087.12,6,11,10,15,21,24
ENSG00000051341.13,0,1,0,0,1,1
ENSG00000186103.3,0,0,0,0,0,0
ENSG00000163833.7,0,0,0,0,1,0
ENSG00000180353.10,1,2,0,0,0,0
ENSG00000173230.15,41,66,67,100,120,151
ENSG00000173226.16,4,5,8,4,7,7
ENSG00000145088.8,1,0,0,0,0,0
ENSG00000163406.10,0,0,0,1,0,0
ENSG00000145103.13,0,0,0,1,1,0
ENSG00000114013.15,1,0,1,0,0,1
ENSG00000036828.16,0,0,1,0,0,0
ENSG00000121552.3,0,0,0,1,0,0
ENSG00000160124.9,2,4,1,2,6,9
ENSG00000114023.15,5,11,9,9,15,13
ENSG00000196981.3,0,0,2,5,6,8
ENSG00000114030.12,65,72,60,68,122,151
ENSG00000138496.16,0,0,1,0,0,1
ENSG00000163840.9,0,0,0,0,0,0
ENSG00000173200.12,0,0,0,0,0,1
ENSG00000173193.14,1,0,0,0,0,0
ENSG00000169087.10,1,4,4,7,9,13
ENSG00000138463.8,2,4,5,7,10,13
ENSG00000082684.15,6,18,16,27,36,55
ENSG00000065485.19,2,4,4,3,8,7
